Age,Weight,Temperature,Heart_Rate,Activity_Level,Eating_Habits,Hydration,Exercise_Hours,Pet_Type,Breed_Category,Vaccination_Status,Sick
12,17.79766017,37.3974778,65,3,3,1.816280413,2.422185053,Cat,Large,Not up-to-date,0
6,24.59474125,38.65405897,107,6,2,1.339499969,1.007705819,Cat,Large,Not up-to-date,0
1,17.95946034,36.52296802,103,1,1,2.125617026,3.750274431,Cat,Small,Up-to-date,0
4,7.813839894,36.94378711,138,2,2,2.109061884,3.348747501,Cat,Medium,Up-to-date,0
19,19.83821656,38.14197058,66,4,2,2.278246441,4.512498636,Dog,Medium,Up-to-date,0
12,28.25487723,39.81292679,125,6,3,1.497875691,1.775345661,Dog,Small,Not up-to-date,0
15,32.37278469,37.14937047,121,3,1,0.761969043,4.924456408,Dog,Small,Not up-to-date,1
3,20.74639852,37.95010968,89,9,1,1.597882996,4.388340057,Dog,Small,Not up-to-date,0
8,8.279039828,37.59972345,152,4,1,1.88046629,2.242209371,Cat,Small,Not up-to-date,0
11,17.75813297,39.58958669,135,7,1,0.562125628,4.301375516,Dog,Medium,Up-to-date,0
16,31.8791693,36.28755946,111,5,1,1.868407499,2.124120659,Dog,Large,Up-to-date,0
9,17.68865228,38.26459037,157,6,3,1.498190818,3.937555266,Cat,Large,Up-to-date,0
3,28.46817016,39.3844788,153,9,2,1.69614352,1.800354808,Cat,Medium,Up-to-date,0
5,21.2741199,39.95247031,95,9,3,1.258340609,1.276586785,Cat,Small,Up-to-date,0
14,11.16647875,38.79490199,94,6,2,1.730348822,3.688067628,Dog,Small,Not up-to-date,0
15,32.2537193,37.5197419,125,2,1,2.704601677,4.823001879,Dog,Medium,Up-to-date,0
6,5.200111255,37.64729741,109,9,3,2.469622621,3.632203656,Cat,Medium,Not up-to-date,0
4,21.94583074,37.40672888,62,2,4,2.040110446,4.88215271,Cat,Large,Up-to-date,0
8,9.937859301,38.4144524,165,2,2,2.066442765,4.602667622,Dog,Medium,Not up-to-date,1
19,4.548493885,38.95762308,135,2,2,2.738475938,2.131474497,Dog,Small,Not up-to-date,0
5,21.11148961,39.27787025,63,7,2,1.699240443,2.525131677,Cat,Medium,Up-to-date,0
13,20.98336193,37.66637244,114,4,1,1.8483667,0.952134981,Dog,Medium,Up-to-date,1
16,28.86223426,38.86683401,111,8,3,2.65044641,2.195903643,Dog,Medium,Not up-to-date,0
1,30.30052634,39.66489037,118,8,2,2.386793148,3.836020599,Cat,Small,Up-to-date,0
13,29.65607657,39.68329918,130,1,1,1.582652893,2.612422341,Dog,Small,Up-to-date,0
11,17.56323185,38.81611601,79,1,3,1.263155792,4.867210042,Dog,Large,Up-to-date,1
8,26.00421191,38.54760877,78,4,4,1.794546726,0.574642749,Cat,Medium,Up-to-date,0
8,23.92391922,38.1261043,67,2,2,0.801527958,2.538703299,Dog,Small,Not up-to-date,1
14,18.01934673,36.73279067,126,3,1,2.201095598,2.660559288,Cat,Large,Not up-to-date,0
13,24.69408238,36.49451861,86,2,2,1.661119474,0.744112867,Dog,Small,Up-to-date,0
3,37.99541931,37.94284403,138,9,1,1.987469774,3.985339373,Cat,Large,Up-to-date,1
4,9.32996226,36.63777662,67,6,4,2.615497088,4.090719231,Cat,Medium,Not up-to-date,0
15,36.41933964,38.3079997,77,7,3,1.390801296,4.486948336,Dog,Large,Up-to-date,0
15,4.031309531,38.58281092,88,6,2,1.742919876,4.685192735,Dog,Medium,Not up-to-date,0
13,13.71879009,38.10246239,105,1,4,1.889226379,3.73716694,Cat,Medium,Not up-to-date,0
9,12.94951945,36.14570685,174,5,4,1.200437134,4.208709236,Dog,Medium,Not up-to-date,0
10,25.8018741,36.23091184,95,3,4,1.187089311,0.364961174,Cat,Medium,Not up-to-date,0
12,6.986548168,36.45336474,62,8,1,1.815556215,1.919097891,Dog,Large,Not up-to-date,1
14,35.52920925,36.61458322,177,7,1,1.14290787,1.424919543,Dog,Large,Up-to-date,0
1,33.48495352,39.95953046,68,9,1,2.653005833,3.969311731,Dog,Small,Not up-to-date,0
14,26.77850115,37.37798007,69,1,3,2.987187908,1.542741124,Dog,Large,Up-to-date,0
14,19.41972561,37.16789349,163,2,4,1.027130449,2.505248247,Cat,Medium,Not up-to-date,0
8,37.4523296,36.20906654,143,2,1,1.938145973,2.118908877,Cat,Small,Up-to-date,0
16,33.56836908,38.54128156,125,1,2,0.86344511,3.792545705,Dog,Large,Not up-to-date,0
14,20.97397563,38.60876314,60,8,3,0.963928269,2.883764261,Dog,Medium,Not up-to-date,0
1,28.67118747,36.70179476,150,4,2,2.414922459,1.973381568,Cat,Small,Not up-to-date,1
16,23.54333818,39.67696616,63,7,1,0.999200268,0.655140033,Dog,Large,Up-to-date,1
18,24.34180506,39.20197419,107,1,4,2.372502941,0.816487443,Cat,Small,Up-to-date,0
7,14.57709064,36.92127727,160,8,1,1.510071799,3.607520901,Dog,Large,Up-to-date,0
15,19.55921498,37.94339892,155,8,2,1.698648386,0.167555582,Cat,Large,Not up-to-date,1
17,4.96861437,37.83356342,77,3,2,1.148529248,2.192582142,Dog,Small,Not up-to-date,1
19,15.57925028,37.39408178,137,9,3,1.872453205,3.649610156,Dog,Small,Not up-to-date,0
13,28.44148358,39.27053885,104,5,1,1.328887294,1.824090747,Cat,Small,Not up-to-date,0
9,38.22220916,36.43705794,171,5,4,0.93641536,3.253333684,Dog,Medium,Up-to-date,1
15,38.59643628,37.66125696,74,5,3,0.847682641,3.844832675,Dog,Medium,Not up-to-date,0
3,23.11746903,37.71212452,110,1,1,2.999142405,4.400264707,Dog,Small,Not up-to-date,1
1,25.05164557,37.87490242,120,2,4,1.364082445,1.121871978,Dog,Large,Not up-to-date,1
16,9.057405049,39.44539996,63,1,2,2.512311831,3.521262179,Cat,Small,Not up-to-date,1
8,28.42170811,36.87266748,78,2,4,1.353462757,2.793855849,Cat,Medium,Not up-to-date,0
13,4.685034122,36.41169269,147,9,3,2.057398157,2.295280124,Cat,Small,Up-to-date,0
8,12.81805606,38.47123385,153,9,1,2.602906183,2.092519349,Cat,Small,Not up-to-date,0
17,27.3978072,36.6953379,136,5,2,2.240085161,4.364209892,Dog,Medium,Up-to-date,0
14,13.791785,36.29972834,70,4,3,0.672690504,0.896278096,Dog,Large,Up-to-date,0
7,3.894181216,37.70659688,87,2,3,0.98193988,3.892138737,Cat,Large,Up-to-date,0
15,33.61107556,36.87858572,173,6,3,2.683958785,0.382672233,Dog,Medium,Up-to-date,0
16,13.79254027,37.44486648,116,9,2,1.678057946,2.739168186,Cat,Medium,Not up-to-date,1
19,4.397998545,37.03884432,134,8,3,1.996174083,0.799855509,Dog,Small,Up-to-date,0
6,4.841950251,36.37054585,113,4,1,0.561132067,2.297564385,Cat,Large,Up-to-date,0
1,11.56683435,38.24138881,124,6,2,1.718291622,2.412079532,Cat,Large,Not up-to-date,0
12,8.764605994,36.10807367,106,9,3,1.577141153,3.660288869,Cat,Medium,Not up-to-date,1
18,31.42340448,39.86550139,179,4,2,2.215490057,1.044979731,Dog,Large,Not up-to-date,0
16,14.22399377,37.36532209,165,9,1,1.186118522,1.475008556,Cat,Medium,Not up-to-date,0
12,32.57843983,38.78063004,177,8,3,2.359727261,2.50480302,Cat,Large,Not up-to-date,0
13,8.606147917,39.24145149,63,3,2,2.17723965,3.782351653,Cat,Large,Not up-to-date,1
8,20.72940882,37.11641918,161,9,2,1.774279238,2.722378437,Cat,Medium,Up-to-date,1
1,28.14541108,38.99495484,93,5,4,1.439127294,3.970209668,Cat,Small,Up-to-date,0
7,26.77565245,39.32968342,172,1,1,1.254978884,3.27330167,Dog,Small,Up-to-date,0
15,24.84291758,36.96526894,135,8,1,1.837748821,4.595742247,Dog,Large,Not up-to-date,0
13,37.14322087,39.96997871,113,5,4,1.942059796,3.343858538,Cat,Small,Up-to-date,1
13,10.68395561,36.08275473,147,5,2,1.620330164,1.732096537,Dog,Large,Up-to-date,0
9,20.76132977,36.86800192,120,2,3,1.30143617,0.503945837,Dog,Small,Up-to-date,0
15,35.5917169,39.12008303,160,9,3,2.699750979,3.521567413,Cat,Small,Up-to-date,0
4,4.959963093,36.7765241,179,6,2,1.275532321,4.912664562,Cat,Large,Not up-to-date,0
13,4.123754194,38.79303945,155,3,1,2.180414749,2.438089106,Cat,Small,Up-to-date,0
12,10.86548693,39.42212162,142,7,4,2.762063679,0.675528471,Cat,Medium,Not up-to-date,0
5,26.05480634,39.83685709,152,2,3,2.117124282,1.601649448,Cat,Small,Not up-to-date,0
7,11.87542581,37.89699006,161,7,3,1.414807775,2.051517843,Cat,Large,Not up-to-date,0
8,9.229115585,39.88443649,172,2,1,1.24301972,0.686992785,Cat,Small,Up-to-date,0
5,19.43448798,37.64648919,152,5,1,2.633504363,1.660468117,Cat,Medium,Not up-to-date,1
9,25.31672661,36.87251216,142,9,1,1.724890977,3.994102993,Dog,Medium,Up-to-date,0
14,11.44519287,38.05568741,79,9,4,1.983419904,1.585539465,Cat,Small,Not up-to-date,0
12,13.4262651,38.59929298,176,6,2,1.990749515,4.993221036,Dog,Large,Up-to-date,0
4,25.31525358,37.83185326,62,3,4,1.834504328,1.454394564,Cat,Medium,Not up-to-date,0
8,37.93806004,38.26788978,99,4,2,2.828315814,0.495923998,Dog,Medium,Up-to-date,0
17,27.64018564,37.66563675,128,4,4,2.82758544,3.941060807,Dog,Large,Not up-to-date,0
8,31.75035746,38.09904782,82,9,2,0.601053725,0.60521899,Cat,Medium,Not up-to-date,0
1,15.9387836,39.81038269,128,4,1,1.764165126,0.238049838,Cat,Medium,Not up-to-date,0
2,12.34566566,37.99932461,153,4,2,1.91391919,1.980434644,Dog,Medium,Not up-to-date,1
4,19.26217424,37.01271853,91,5,1,2.813896166,4.508175246,Cat,Large,Not up-to-date,0
1,32.67104749,39.03498649,83,6,4,0.674144151,2.852340475,Cat,Medium,Not up-to-date,0
7,19.33938639,37.35033783,172,8,2,2.4726863,4.588949862,Dog,Large,Not up-to-date,0
1,34.17556553,39.26482868,110,1,2,2.106046726,4.367154714,Dog,Medium,Not up-to-date,1
9,39.57333527,36.22736796,174,5,3,2.331248042,0.379781497,Dog,Medium,Not up-to-date,0
3,4.737013298,37.32871191,117,9,1,1.229263417,0.278702332,Dog,Medium,Up-to-date,0
12,3.725585931,36.37743963,101,4,3,2.366531836,1.48908182,Dog,Large,Up-to-date,0
19,7.684408711,36.3412713,94,8,4,1.206680717,4.415593813,Cat,Medium,Not up-to-date,0
15,16.60604768,38.63355824,91,9,4,2.189168932,2.524937416,Cat,Small,Not up-to-date,0
16,6.979603948,37.54133921,113,1,1,2.467556163,4.789632454,Cat,Large,Not up-to-date,0
10,35.08525015,39.48591577,104,8,4,2.458266636,1.492953043,Cat,Large,Up-to-date,0
6,2.879557539,38.06562055,107,8,4,1.86093197,2.231835586,Dog,Small,Not up-to-date,0
17,14.00012322,37.18137288,167,5,2,1.533918073,0.129556314,Dog,Small,Up-to-date,0
17,9.018395921,38.88355555,145,2,2,1.10888508,4.368473553,Dog,Medium,Not up-to-date,1
19,37.39849455,38.49606717,144,7,2,0.583738203,0.799839651,Dog,Large,Up-to-date,0
18,27.44027819,39.19837848,151,5,1,0.622237664,4.932602201,Dog,Large,Not up-to-date,1
11,36.65714975,38.57435311,108,5,1,1.546289104,1.522432567,Dog,Small,Not up-to-date,0
7,38.94849099,36.66805367,93,6,2,0.737341496,4.726282873,Dog,Small,Up-to-date,1
10,20.88973326,38.68124015,75,8,4,0.779908607,3.351586658,Dog,Small,Not up-to-date,0
7,10.90412611,37.56619679,70,1,3,0.986753326,2.874524658,Dog,Small,Up-to-date,1
5,9.361693875,37.85257212,156,3,2,1.703268626,0.601191563,Cat,Medium,Up-to-date,0
12,10.47091674,39.6862583,167,7,2,1.979376566,0.520670727,Cat,Small,Up-to-date,0
16,28.92654569,37.43985619,161,9,4,2.235666166,1.329455641,Dog,Large,Not up-to-date,0
18,3.536937669,38.44783657,78,2,4,1.71555002,1.787579209,Dog,Small,Not up-to-date,1
3,3.951720775,37.45392693,151,4,2,2.161841536,3.084787973,Cat,Medium,Up-to-date,0
15,25.10943181,36.37890994,88,4,2,2.655270432,0.839159693,Cat,Large,Not up-to-date,0
5,26.39817158,37.81410137,160,7,3,1.435407559,3.462713339,Cat,Small,Up-to-date,0
13,27.27999112,38.38824602,113,5,3,2.220597341,0.280458483,Cat,Medium,Not up-to-date,0
19,16.13145917,37.63001317,112,5,4,2.146264512,4.325585909,Cat,Large,Up-to-date,0
12,32.62590577,37.56266474,126,7,3,2.091239147,4.38545718,Dog,Medium,Not up-to-date,0
5,22.27773433,39.28151406,141,2,4,1.958739899,4.480753767,Cat,Small,Up-to-date,1
6,6.00769394,36.11874069,141,8,1,2.315394541,2.12293984,Dog,Large,Not up-to-date,1
7,32.28977367,37.18234159,135,6,2,2.546358262,0.651093584,Cat,Large,Not up-to-date,0
10,38.21657588,39.24702906,141,5,1,1.480323697,2.548047002,Cat,Large,Up-to-date,0
16,4.281379894,39.68212059,91,1,2,2.136907992,3.792093816,Cat,Medium,Up-to-date,1
8,16.87135087,37.64919834,165,2,3,1.121277269,1.34499084,Dog,Large,Not up-to-date,0
9,20.5256097,39.55517697,159,6,2,2.390015592,3.33510022,Cat,Small,Not up-to-date,0
4,7.565888883,36.79572049,175,6,4,2.700983294,0.093903396,Cat,Small,Up-to-date,1
8,34.97294002,36.88570827,142,9,4,2.403681507,4.063317421,Dog,Medium,Up-to-date,0
7,12.79768651,39.38476551,115,6,3,1.727726844,1.088382626,Cat,Medium,Up-to-date,0
15,31.75432452,39.61303097,122,1,4,0.83359392,4.561963215,Dog,Large,Not up-to-date,1
3,27.49779032,36.89122307,63,7,2,2.682757711,2.712219942,Dog,Small,Not up-to-date,0
17,24.72574125,36.23729676,179,3,2,2.536554057,1.877312378,Cat,Large,Up-to-date,0
11,9.30142825,36.36129655,70,8,3,2.245009526,3.686320219,Dog,Medium,Up-to-date,1
9,10.38673378,37.04552334,62,6,2,2.628712188,1.565171118,Cat,Small,Up-to-date,0
5,3.79923938,39.04579631,86,3,3,1.832566996,3.575435694,Dog,Large,Up-to-date,1
10,11.14707233,38.03996731,170,3,3,2.976955922,1.562770083,Cat,Small,Not up-to-date,0
15,15.12685716,37.82235537,139,8,4,2.592681816,4.236470671,Cat,Small,Not up-to-date,0
14,33.65952155,38.33655972,103,6,4,0.908990689,4.905514406,Cat,Medium,Up-to-date,0
4,15.92292134,39.56089245,77,2,2,1.505384499,3.288927966,Cat,Large,Up-to-date,0
2,30.67562775,36.36172152,89,3,4,0.925337567,2.690215052,Dog,Medium,Not up-to-date,0
12,18.69880669,38.77889651,147,6,3,1.060651817,2.299467302,Cat,Small,Up-to-date,1
1,31.82499586,39.70716338,129,7,1,1.752431175,4.645942597,Dog,Medium,Up-to-date,1
5,39.09832082,36.85340017,106,4,4,1.403498279,2.188737779,Cat,Medium,Not up-to-date,0
6,11.11397921,39.35108926,93,8,4,2.774351196,4.050463031,Dog,Large,Not up-to-date,0
11,34.76898125,38.79209884,178,3,1,0.500290349,0.019349616,Dog,Large,Not up-to-date,0
8,25.62931528,36.05787414,135,6,2,0.525888349,4.462173502,Dog,Large,Not up-to-date,0
7,33.05718194,36.92644672,101,7,3,2.800917111,1.933722127,Cat,Small,Up-to-date,0
4,26.76026429,38.42337904,82,8,1,1.097545605,1.392526542,Dog,Small,Not up-to-date,0
6,18.11008128,38.00960136,159,4,1,0.506179117,0.754386606,Dog,Large,Not up-to-date,0
16,10.6668477,38.11174501,99,5,3,1.594040601,0.357577456,Dog,Small,Not up-to-date,0
15,4.661338563,36.9277217,74,6,1,0.989121359,4.411084671,Dog,Small,Up-to-date,0
14,22.34969785,38.70001388,174,1,1,0.633324747,1.658497029,Dog,Large,Up-to-date,0
12,39.63239159,37.06567348,139,9,4,1.826174698,4.862285489,Cat,Small,Not up-to-date,0
12,30.04558859,37.55773987,168,3,2,0.850444989,2.104709043,Dog,Medium,Up-to-date,0
16,14.43913057,37.47566366,116,2,2,2.592196349,4.738767894,Cat,Large,Not up-to-date,0
15,33.4337824,38.68810009,170,7,4,1.255406166,3.291490295,Cat,Medium,Not up-to-date,0
13,31.22139201,36.36101105,73,4,4,1.054143283,0.770110254,Dog,Medium,Up-to-date,1
11,12.70216015,36.8221676,138,4,3,2.349392222,1.529888522,Dog,Medium,Up-to-date,0
17,2.543684612,36.80198828,71,9,3,2.621620869,4.704816335,Cat,Medium,Not up-to-date,0
15,6.490180264,36.4336987,166,7,1,0.732751455,2.145688118,Cat,Medium,Up-to-date,0
14,35.33763523,36.83037992,176,9,2,0.878929724,0.280647618,Dog,Large,Not up-to-date,1
10,33.78939534,38.42824107,94,1,3,1.686375313,1.701456968,Cat,Small,Not up-to-date,0
12,13.21794203,38.92867268,84,3,1,1.975552014,4.381214168,Dog,Small,Not up-to-date,0
16,12.8374262,38.64121379,137,6,2,0.708160212,4.987800213,Dog,Large,Up-to-date,0
15,32.12886951,37.90075255,61,1,3,1.437528418,0.148242095,Cat,Small,Not up-to-date,0
10,37.63402386,36.20973828,77,5,2,2.744004658,2.355169602,Cat,Small,Up-to-date,1
4,31.60721576,39.83602804,94,4,1,2.690203398,1.229867613,Cat,Small,Not up-to-date,1
9,25.01198973,36.67230584,68,4,4,1.278061906,4.90786657,Dog,Small,Up-to-date,0
9,11.22151131,38.67368548,70,7,1,1.068575137,1.92001431,Cat,Medium,Not up-to-date,1
11,21.97842074,39.65156246,149,5,4,1.9569161,4.668145439,Dog,Small,Not up-to-date,0
11,10.87345063,38.79110838,126,7,4,0.740310694,3.053092646,Cat,Small,Not up-to-date,0
7,32.70443396,36.87219856,128,1,1,1.083426563,4.459130076,Dog,Small,Not up-to-date,0
10,16.70452102,37.2631852,155,9,4,0.916892167,4.745588569,Cat,Medium,Up-to-date,0
4,33.68049425,36.12082347,164,8,2,1.019355641,0.524363429,Dog,Small,Up-to-date,0
5,16.50115028,38.45103296,133,7,3,1.037035421,1.008687005,Dog,Large,Up-to-date,0
5,33.3176774,38.45197192,97,2,3,2.068710374,1.326741413,Cat,Small,Up-to-date,0
11,14.66607698,38.90200233,129,6,1,1.720281504,2.675895799,Dog,Large,Not up-to-date,0
9,18.72504278,36.04398516,134,4,1,2.655732147,1.206007627,Cat,Medium,Up-to-date,0
16,25.38855994,39.27136516,140,3,1,2.339041569,4.668869703,Cat,Medium,Not up-to-date,1
9,4.670929333,38.95484383,118,8,1,1.747134571,0.90396927,Dog,Small,Up-to-date,1
4,38.03186835,36.56354644,125,4,2,1.268551054,0.855097371,Dog,Small,Not up-to-date,0
2,23.79701987,37.39050644,100,3,1,2.579905882,0.758143261,Cat,Small,Not up-to-date,1
14,21.29716056,38.55409957,83,5,1,0.698841639,2.179956167,Dog,Small,Not up-to-date,0
3,33.8969709,37.9831875,109,9,3,2.202499752,0.226147983,Cat,Medium,Not up-to-date,1
18,34.89898374,36.46037706,64,3,2,0.7825082,3.400344861,Dog,Small,Up-to-date,1
6,21.84589537,36.3493815,80,9,1,1.831991035,1.243485292,Cat,Small,Not up-to-date,0
11,37.23596838,39.1258252,65,4,2,2.754035989,4.667359548,Cat,Small,Up-to-date,0
18,4.460035111,36.62386847,63,4,1,1.095168435,0.898789368,Dog,Small,Not up-to-date,0
12,6.302580106,36.6883707,68,2,2,0.696325492,0.394260853,Cat,Small,Not up-to-date,1
5,24.67795274,39.3236925,128,8,1,1.348747384,2.012224128,Dog,Medium,Up-to-date,0
9,15.45450275,38.44855854,127,4,1,1.695643395,1.22631136,Dog,Medium,Up-to-date,1
18,19.64055632,38.41886243,68,3,2,2.312021813,4.345467207,Cat,Small,Not up-to-date,0
19,14.46701028,37.91738309,77,3,1,0.574332923,2.60177893,Cat,Small,Up-to-date,0
3,17.37956183,38.27598006,118,1,1,0.827207182,2.383600571,Cat,Large,Not up-to-date,1
9,33.26056119,38.40707876,102,8,2,1.526835188,3.891266041,Dog,Large,Not up-to-date,1
4,24.55209559,39.87130494,139,5,3,0.737553099,3.263193722,Dog,Small,Not up-to-date,0
17,39.89909287,36.89189323,125,5,4,2.889726412,0.048111484,Cat,Small,Not up-to-date,0
17,31.90140952,36.85824968,88,4,3,1.777472008,3.427240327,Cat,Large,Not up-to-date,0
2,12.39931766,36.22887395,107,5,1,1.442333809,3.561987037,Cat,Large,Up-to-date,0
9,12.04511447,38.6327952,110,5,2,2.949318287,0.871757879,Dog,Small,Not up-to-date,1
9,14.76413426,38.19616872,101,9,3,2.115237023,3.546908438,Cat,Medium,Up-to-date,0
5,34.04386026,36.44495682,95,6,2,1.789557229,4.96925646,Dog,Medium,Not up-to-date,0
15,3.036930725,37.45815574,135,9,3,1.102836332,1.470277513,Dog,Medium,Up-to-date,0
15,10.7468886,36.71465282,164,8,4,1.13269659,0.192860117,Dog,Large,Up-to-date,1
3,36.38689997,37.32592696,104,3,1,1.405668337,4.252091626,Cat,Large,Up-to-date,0
19,26.31606457,39.80505668,160,2,2,2.376814694,1.024584098,Dog,Small,Not up-to-date,0
3,10.62018963,38.73327536,157,6,1,2.540012321,3.892060156,Cat,Small,Up-to-date,1
6,10.32750879,36.0302764,94,2,1,0.98018647,2.035301166,Cat,Small,Not up-to-date,1
4,34.77948787,37.0100323,163,3,4,2.543528979,4.519184138,Dog,Small,Up-to-date,0
13,35.96278531,36.04144619,65,3,4,1.327345586,4.709887532,Dog,Medium,Up-to-date,1
13,11.73298146,38.859474,96,1,1,1.000738522,1.980349067,Dog,Large,Not up-to-date,1
11,17.97939361,37.87768721,95,5,2,0.986956433,4.90438026,Dog,Large,Not up-to-date,1
5,33.71463807,39.97607477,143,8,4,1.658576183,0.138867865,Cat,Large,Up-to-date,1
1,31.29828267,38.93433304,75,9,4,2.41782631,2.8450572,Dog,Large,Up-to-date,0
9,32.92881205,38.07165177,131,7,4,1.926788738,3.693890777,Cat,Medium,Not up-to-date,1
17,21.69913125,39.21882171,167,5,3,1.661617454,2.138866403,Dog,Small,Up-to-date,0
1,36.63886384,38.8192146,81,8,4,0.545040924,3.293643146,Dog,Large,Up-to-date,0
3,14.38615867,36.97510471,128,9,1,1.908903277,1.537030802,Dog,Large,Up-to-date,0
15,7.953541105,38.1210331,128,9,2,2.186765,0.387051975,Dog,Large,Up-to-date,0
10,28.93182864,38.2239949,177,9,3,0.745178106,4.174550017,Cat,Small,Up-to-date,0
8,22.49546781,37.80492679,122,2,4,2.890442771,1.481804343,Dog,Large,Not up-to-date,0
12,34.47425921,36.71677049,168,3,1,0.728853571,0.978235643,Cat,Small,Up-to-date,1
15,5.084051467,36.89347621,134,2,3,2.226691567,0.999393327,Dog,Medium,Not up-to-date,0
9,34.06031133,37.1241896,166,5,3,1.811387101,4.112802066,Cat,Large,Not up-to-date,1
10,13.14519682,36.0410206,78,3,2,2.71047285,0.328684923,Cat,Small,Up-to-date,0
9,26.88451535,39.66777557,162,9,4,1.535234649,2.489474597,Dog,Small,Not up-to-date,0
15,3.524893985,38.74438397,140,2,2,1.771357891,0.971512465,Cat,Large,Up-to-date,1
1,25.16408926,38.75846926,160,5,2,1.882309129,3.258852968,Cat,Large,Not up-to-date,0
2,29.25632419,38.28932246,161,5,3,2.687117397,3.995033622,Cat,Small,Not up-to-date,1
19,16.01250815,38.75724323,77,5,4,2.499118473,2.808251864,Cat,Large,Not up-to-date,1
14,10.1856068,39.9274502,173,1,3,1.200274279,3.074371448,Cat,Medium,Not up-to-date,1
8,22.42996571,37.54064135,132,7,2,2.888139575,3.117306404,Dog,Small,Up-to-date,0
6,33.66125057,38.85010235,173,2,3,2.38267575,2.865028964,Dog,Small,Not up-to-date,0
12,14.29479962,37.43811602,174,2,3,0.530111209,1.095365495,Dog,Large,Not up-to-date,0
15,11.59383331,39.41715519,76,9,3,0.959364056,3.267551239,Dog,Small,Not up-to-date,0
14,12.59954173,39.43211443,100,1,2,2.63951539,3.871132973,Dog,Large,Not up-to-date,0
1,38.06702181,39.6090657,92,9,1,2.114658362,4.12060846,Cat,Large,Up-to-date,1
11,15.6525228,36.0218533,143,6,1,1.145322508,0.39686526,Cat,Large,Up-to-date,0
3,2.136961116,37.19276578,114,5,2,0.928555367,1.988536577,Cat,Small,Not up-to-date,0
19,31.7038859,36.5356974,141,5,4,0.86687982,1.846077892,Cat,Large,Not up-to-date,0
18,28.57244222,37.81594479,83,5,3,1.295263618,4.617305069,Cat,Large,Not up-to-date,1
2,6.885594055,37.98179857,136,6,2,2.746325093,3.297301728,Dog,Large,Up-to-date,0
7,39.42636147,37.02361617,99,7,1,1.380115835,2.363885471,Cat,Large,Up-to-date,1
8,25.10636684,38.89378597,87,9,2,2.151751411,4.798278505,Cat,Large,Up-to-date,1
19,21.02962066,37.07907887,169,2,1,0.778914128,0.804008489,Dog,Small,Up-to-date,0
15,16.52433217,39.4155655,126,4,4,1.82849892,1.807736474,Cat,Large,Up-to-date,0
10,36.14956471,36.71063747,159,5,1,1.357186067,3.145298518,Cat,Medium,Not up-to-date,0
1,11.27061229,37.46894118,134,6,4,0.901302574,2.550545743,Dog,Medium,Not up-to-date,1
